2013-05-07 23:12:35,367 DEBUG HibernateTransactionManager:569 - Exposing Hibernate transaction as JDBC transaction [com.mysql.jdbc.JDBC4Connection@216a83a]
2013-05-07 23:12:35,931 DEBUG HibernateTransactionManager:843 - Initiating transaction rollback
2013-05-07 23:12:35,932 DEBUG HibernateTransactionManager:672 - Rolling back Hibernate transaction on Session [org.hibernate.impl.SessionImpl@211ce84]
2013-05-07 23:12:35,946 DEBUG HibernateTransactionManager:734 - Closing Hibernate Session [org.hibernate.impl.SessionImpl@211ce84] after transaction
2013-05-07 23:12:35,947 DEBUG SessionFactoryUtils:800 - Closing Hibernate Session
2013-05-07 23:12:42,762 DEBUG SpringGwtRemoteServiceServlet:75 - Service for URL /webinvoice/services/userService is userService
2013-05-07 23:12:42,762 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'userService'
2013-05-07 23:12:42,763 DEBUG SpringGwtRemoteServiceServlet:60 - Bean for service userService is com.glassbox.webinvoice.server.UserServiceImpl@282d759
2013-05-07 23:12:42,763 DEBUG SpringGwtRemoteServiceServlet:35 - Invoking $Proxy198.findUser
2013-05-07 23:12:42,763 DEBUG DefaultListableBeanFactory:245 - Returning cached instance of singleton bean 'txManager'
2013-05-07 23:12:42,763 DEBUG HibernateTransactionManager:365 - Creating new transaction with name [com.glassbox.webinvoice.server.UserServiceImpl.findUser]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT; '',-java.lang.Exception
2013-05-07 23:12:42,763 DEBUG HibernateTransactionManager:493 - Opened new Session [org.hibernate.impl.SessionImpl@2869bbc] for Hibernate transaction
2013-05-07 23:12:42,764 DEBUG HibernateTransactionManager:504 - Preparing JDBC Connection of Hibernate Session [org.hibernate.impl.SessionImpl@2869bbc]
